Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","millions","4.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","millions","1.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","millions","1.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","millions","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","millions","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","millions","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","millions","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20162018","2016-2018","millions","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20162018","2016-2018","millions","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20162018","2016-2018","millions","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20172019","2017-2019","millions","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20172019","2017-2019","millions","1.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20172019","2017-2019","millions","2.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20182020","2018-2020","millions","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20182020","2018-2020","millions","0.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20182020","2018-2020","millions","2.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20192021","2019-2021","millions","1.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20192021","2019-2021","millions","0.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20192021","2019-2021","millions","2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","millions","2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","millions","1.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","millions","3.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","millions","2.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","millions","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","millions","2.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","millions","2.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","millions","1.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","millions","2.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","millions","2","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61321","Confidence interval: Lower bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","millions","1.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","61322","Confidence interval: Upper bound","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","millions","2.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","380","Italy","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20182020","2018-2020","millions","1.7","E","Estimated value",""
